0	1	-1
0	13	-1
0	14	2
0	182	1
1	2	-1
1	15	-2
1	183	-2
2	3	-1
2	16	-2
2	184	1
3	4	1
3	17	1
3	185	1
4	5	1
4	18	1
4	186	-2
5	6	-1
5	19	-1
5	187	1
6	7	-2
6	20	1
6	188	2
7	8	-1
7	21	2
7	189	-1
8	9	1
8	22	-1
8	190	-1
9	10	-1
9	23	-1
9	191	1
10	11	2
10	24	-1
10	192	-1
11	12	1
11	25	-1
11	193	1
12	13	-2
12	26	2
12	194	1
13	27	2
13	195	-2
14	15	-1
14	27	1
14	28	1
15	16	2
15	29	2
16	17	-2
16	30	-1
17	18	2
17	31	1
18	19	1
18	32	-2
19	20	-1
19	33	2
20	21	2
20	34	2
21	22	2
21	35	2
22	23	-1
22	36	-2
23	24	-1
23	37	-2
24	25	-2
24	38	2
25	26	1
25	39	-1
26	27	1
26	40	-2
27	41	2
28	29	2
28	41	-2
28	42	1
29	30	2
29	43	1
30	31	-1
30	44	2
31	32	1
31	45	1
32	33	-1
32	46	-1
33	34	2
33	47	-1
34	35	2
34	48	-1
35	36	1
35	49	-1
36	37	-1
36	50	-1
37	38	-1
37	51	1
38	39	-1
38	52	2
39	40	-2
39	53	-1
40	41	1
40	54	1
41	55	1
42	43	-2
42	55	2
42	56	-2
43	44	-2
43	57	-2
44	45	2
44	58	-1
45	46	2
45	59	1
46	47	1
46	60	-2
47	48	1
47	61	-2
48	49	-2
48	62	-2
49	50	-1
49	63	-2
50	51	-1
50	64	2
51	52	1
51	65	2
52	53	-2
52	66	2
53	54	-2
53	67	-1
54	55	-1
54	68	-2
55	69	1
56	57	-2
56	69	1
56	70	-1
57	58	1
57	71	-1
58	59	1
58	72	1
59	60	1
59	73	-1
60	61	1
60	74	2
61	62	-2
61	75	-1
62	63	-2
62	76	-2
63	64	-2
63	77	-1
64	65	1
64	78	2
65	66	-1
65	79	1
66	67	2
66	80	-2
67	68	1
67	81	1
68	69	-2
68	82	-2
69	83	-1
70	71	2
70	83	-2
70	84	-1
71	72	2
71	85	2
72	73	1
72	86	-1
73	74	-2
73	87	-1
74	75	1
74	88	-1
75	76	-2
75	89	2
76	77	1
76	90	-2
77	78	1
77	91	-1
78	79	-2
78	92	1
79	80	1
79	93	-2
80	81	1
80	94	2
81	82	1
81	95	1
82	83	2
82	96	-1
83	97	2
84	85	-1
84	97	-2
84	98	1
85	86	2
85	99	-2
86	87	-2
86	100	-2
87	88	2
87	101	-1
88	89	-2
88	102	-2
89	90	-1
89	103	2
90	91	-1
90	104	1
91	92	1
91	105	-1
92	93	-1
92	106	-1
93	94	1
93	107	2
94	95	-2
94	108	-2
95	96	1
95	109	1
96	97	1
96	110	-1
97	111	2
98	99	-2
98	111	1
98	112	2
99	100	2
99	113	1
100	101	1
100	114	-2
101	102	-2
101	115	-1
102	103	-1
102	116	-2
103	104	-1
103	117	-2
104	105	-1
104	118	1
105	106	-1
105	119	-1
106	107	-2
106	120	-1
107	108	1
107	121	-1
108	109	-1
108	122	1
109	110	-1
109	123	-2
110	111	2
110	124	2
111	125	-2
112	113	1
112	125	1
112	126	-1
113	114	2
113	127	-1
114	115	1
114	128	2
115	116	2
115	129	-2
116	117	2
116	130	-2
117	118	-2
117	131	1
118	119	1
118	132	-1
119	120	1
119	133	-2
120	121	-2
120	134	1
121	122	1
121	135	2
122	123	-2
122	136	-1
123	124	-1
123	137	2
124	125	1
124	138	-1
125	139	1
126	127	-1
126	139	2
126	140	-1
127	128	1
127	141	2
128	129	2
128	142	-2
129	130	1
129	143	-1
130	131	2
130	144	2
131	132	2
131	145	-2
132	133	-2
132	146	1
133	134	-2
133	147	1
134	135	1
134	148	2
135	136	2
135	149	1
136	137	-2
136	150	-2
137	138	2
137	151	-1
138	139	1
138	152	-1
139	153	-2
140	141	-1
140	153	-1
140	154	-2
141	142	2
141	155	2
142	143	-1
142	156	-1
143	144	2
143	157	-2
144	145	1
144	158	1
145	146	1
145	159	-2
146	147	-2
146	160	-2
147	148	1
147	161	-1
148	149	-2
148	162	-2
149	150	1
149	163	-1
150	151	1
150	164	-1
151	152	-2
151	165	-1
152	153	-1
152	166	-2
153	167	-2
154	155	-2
154	167	2
154	168	2
155	156	2
155	169	-1
156	157	2
156	170	2
157	158	-1
157	171	1
158	159	2
158	172	1
159	160	-2
159	173	2
160	161	2
160	174	-1
161	162	-1
161	175	1
162	163	1
162	176	-1
163	164	-1
163	177	-1
164	165	-1
164	178	-1
165	166	-1
165	179	1
166	167	1
166	180	-1
167	181	-2
168	169	-1
168	181	1
168	182	1
169	170	2
169	183	-2
170	171	2
170	184	1
171	172	1
171	185	-1
172	173	-2
172	186	2
173	174	-1
173	187	1
174	175	-2
174	188	-1
175	176	-1
175	189	2
176	177	-2
176	190	-2
177	178	1
177	191	1
178	179	1
178	192	-1
179	180	-1
179	193	1
180	181	2
180	194	-1
181	195	-2
182	183	-2
182	195	-2
183	184	-1
184	185	2
185	186	2
186	187	1
187	188	2
188	189	-1
189	190	1
190	191	-1
191	192	-1
192	193	1
193	194	-1
194	195	-1
